compoud name,CID,molecular formula,molecular weight,Canonical SMILES,SMILES
,,,,,c1ccc2c(c1)-c1ccccc1C2c1ccc2c(c1)sc1cc(-c3nc4ccccc4o3)ccc12
,,,,,c1ccc2c(c1)-c1ccccc1C2c1ccc2c(c1)sc1cc(-c3ccc4scnc4c3)ccc12
,,,,,c1ccc2c(c1)-c1ccccc1C2c1ccc2c(c1)sc1cc(-c3nc4ccccc4s3)ccc12
,,,,,Cn1cnc2cc(-c3ccc4c(c3)sc3cc(C5c6ccccc6-c6ccccc65)ccc34)ccc21
,,,,,Cn1c(-c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)nc2ccccc21
,,,,,c1ccc2c(c1)-c1ccccc1C2c1ccc2c(c1)sc1cc(-c3ccc4c(n3)sc3ccccc34)ccc12
,,,,,N#Cc1ccc2c(c1)sc1cc(-c3ccc4c(c3)sc3cc(C5c6ccccc6-c6ccccc65)ccc34)ccc12
,,,,,c1ccc2c(c1)[SiH2]c1nc(-c3ccc4c(c3)sc3cc(C5c6ccccc6-c6ccccc65)ccc34)ccc1-2
,,,,,c1ccc2c(c1)-c1ccccc1C2c1ccc2c(c1)sc1cc(-c3ccc4c(n3)oc3ccccc34)ccc12
,,,,,N#Cc1cc(-c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)cc(C#N)c1C#N
,,,,,O=C(c1ccc(-c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)cc1)C(F)(F)F
,,,,,O=Cc1ccc(-c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)cc1
,,,,,CC(=O)c1ccc(-c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)cc1
,,,,,CS(=O)(=O)c1ccc(-c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)cc1
,,,,,O=Cc1ccc(C=O)c(-c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)c1
,,,,,N#Cc1cc(C#N)c(-c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)c(C#N)c1
,,,,,O=C1C(=O)c2ccc(-c3ccc4c(c3)sc3cc(C5c6ccccc6-c6ccccc65)ccc34)c3cccc1c23
,,,,,Fc1c(F)c(F)c(-c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)c(F)c1F
,,,,,O=C1NC(=O)c2cc(-c3ccc4c(c3)sc3cc(C5c6ccccc6-c6ccccc65)ccc34)ccc21
,,,,,O=C1C=CC(=O)c2cc(-c3ccc4c(c3)sc3cc(C5c6ccccc6-c6ccccc65)ccc34)ccc21
,,,,,O=C1C=C(c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)C(=O)c2ccccc21
,,,,,O=C1C=CC(=O)C(c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)=C1
,,,,,O=C1C=C(c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)C(=O)N1
,,,,,O=C1C=CC(=O)N1c1ccc2c(c1)sc1cc(C3c4ccccc4-c4ccccc43)ccc12
,,,,,N#CC(C#N)=C1/C(=C/c2ccc(-c3ccc4c(c3)sc3cc(C5c6ccccc6-c6ccccc65)ccc34)cc2)C(=O)c2ccccc21
,,,,,O=c1c(-c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)c[nH]c2ccccc12
,,,,,Cc1cc(C)c(B(c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)c2c(C)cc(C)cc2C)c(C)c1
,,,,,N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3ccc4c(c3)sc3cc(C5c6ccccc6-c6ccccc65)ccc34)ccc21
,,,,,N#CC(C#N)=Cc1ccc(-c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)s1
,,,,,N#CC(C#N)=C1/C(=C/c2ccc(-c3ccc4c(c3)sc3cc(C5c6ccccc6-c6ccccc65)ccc34)s2)C(=O)c2ccccc21
,,,,,N#Cc1cc2nc3c(nc2cc1C#N)-c1ccc(-c2ccc4c(c2)sc2cc(C5c6ccccc6-c6ccccc65)ccc24)c2cccc-3c12
,,,,,N#Cc1cnc(-c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)nc1
,,,,,c1ccc(-c2ccc3c(c2)sc2cc(C4c5ccccc5-c5ccccc54)ccc23)nc1
,,,,,c1ccc2c(c1)-c1ccccc1C2c1ccc2c(c1)sc1cc(-c3cnc4c(ccc5cccnc54)c3)ccc12
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccon2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccno2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2cnoc2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ncco2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2cocn2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2cnco2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2cncs2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2nccs2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2cscn2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccc3c(ccc4ccccc43)c2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2cc3cnccc3[nH]2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccc(-c3nc4ccccc4o3)cc2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccc3ocnc3c2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2nc3ccccc3o2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccc3scnc3c2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2nc3ccccc3s2)cc1
,,,,,Cn1cnc2cc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)cc3)ccc21
,,,,,Cn1c(-c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)nc2ccccc21
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccc3c(n2)sc2ccccc23)cc1
,,,,,N#Cc1ccc2c(c1)sc1cc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)cc3)ccc12
,,,,,c1ccc2c(c1)[SiH2]c1nc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)cc3)ccc1-2
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccc3c(n2)oc2ccccc23)cc1
,,,,,N#Cc1cc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)cc(C#N)c1C#N
,,,,,O=C(c1ccc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)cc1)C(F)(F)F
,,,,,O=Cc1ccc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)cc1
,,,,,CC(=O)c1ccc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)cc1
,,,,,CS(=O)(=O)c1ccc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)cc1
,,,,,O=Cc1ccc(C=O)c(-c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)c1
,,,,,N#Cc1cc(C#N)c(-c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)c(C#N)c1
,,,,,O=C1C(=O)c2ccc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)cc3)c3cccc1c23
,,,,,Fc1c(F)c(F)c(-c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)c(F)c1F
,,,,,O=C1NC(=O)c2cc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)cc3)ccc21
,,,,,O=C1C=CC(=O)c2cc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)cc3)ccc21
,,,,,O=C1C=C(c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)C(=O)c2ccccc21
,,,,,O=C1C=CC(=O)C(c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)=C1
,,,,,O=C1C=C(c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)C(=O)N1
,,,,,O=C1C=CC(=O)N1c1ccc([SiH]2c3ccccc3-c3ccccc32)cc1
,,,,,N#CC(C#N)=C1/C(=C/c2ccc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)cc3)cc2)C(=O)c2ccccc21
,,,,,O=c1c(-c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)c[nH]c2ccccc12
,,,,,Cc1cc(C)c(B(c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)c2c(C)cc(C)cc2C)c(C)c1
,,,,,N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)cc3)ccc21
,,,,,N#CC(C#N)=Cc1ccc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)s1
,,,,,N#CC(C#N)=C1/C(=C/c2ccc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)cc3)s2)C(=O)c2ccccc21
,,,,,N#Cc1cc2nc3c(nc2cc1C#N)-c1ccc(-c2ccc([SiH]4c5ccccc5-c5ccccc54)cc2)c2cccc-3c12
,,,,,N#Cc1cnc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)nc1
,,,,,c1ccc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)cc2)nc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2cnc3c(ccc4cccnc43)c2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccon2)s1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccno2)s1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2cnoc2)s1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ncco2)s1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2cocn2)s1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2cnco2)s1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2cncs2)s1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2nccs2)s1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2cscn2)s1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccc3c(ccc4ccccc43)c2)s1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2cc3cnccc3[nH]2)s1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccc(-c3nc4ccccc4o3)cc2)s1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccc3ocnc3c2)s1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2nc3ccccc3o2)s1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccc3scnc3c2)s1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2nc3ccccc3s2)s1
,,,,,Cn1cnc2cc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)s3)ccc21
,,,,,Cn1c(-c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)nc2ccccc21
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccc3c(n2)sc2ccccc23)s1
,,,,,N#Cc1ccc2c(c1)sc1cc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)s3)ccc12
,,,,,c1ccc2c(c1)[SiH2]c1nc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)s3)ccc1-2
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2ccc3c(n2)oc2ccccc23)s1
,,,,,N#Cc1cc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)cc(C#N)c1C#N
,,,,,O=C(c1ccc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)cc1)C(F)(F)F
,,,,,O=Cc1ccc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)cc1
,,,,,CC(=O)c1ccc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)cc1
,,,,,CS(=O)(=O)c1ccc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)cc1
,,,,,O=Cc1ccc(C=O)c(-c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)c1
,,,,,N#Cc1cc(C#N)c(-c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)c(C#N)c1
,,,,,O=C1C(=O)c2ccc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)s3)c3cccc1c23
,,,,,Fc1c(F)c(F)c(-c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)c(F)c1F
,,,,,O=C1NC(=O)c2cc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)s3)ccc21
,,,,,O=C1C=CC(=O)c2cc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)s3)ccc21
,,,,,O=C1C=C(c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)C(=O)c2ccccc21
,,,,,O=C1C=CC(=O)C(c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)=C1
,,,,,O=C1C=C(c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)C(=O)N1
,,,,,O=C1C=CC(=O)N1c1ccc([SiH]2c3ccccc3-c3ccccc32)s1
,,,,,N#CC(C#N)=C1/C(=C/c2ccc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)s3)cc2)C(=O)c2ccccc21
,,,,,O=c1c(-c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)c[nH]c2ccccc12
,,,,,Cc1cc(C)c(B(c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)c2c(C)cc(C)cc2C)c(C)c1
,,,,,N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)s3)ccc21
,,,,,N#CC(C#N)=Cc1ccc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)s1
,,,,,N#CC(C#N)=C1/C(=C/c2ccc(-c3ccc([SiH]4c5ccccc5-c5ccccc54)s3)s2)C(=O)c2ccccc21
,,,,,N#Cc1cc2nc3c(nc2cc1C#N)-c1ccc(-c2ccc([SiH]4c5ccccc5-c5ccccc54)s2)c2cccc-3c12
,,,,,N#Cc1cnc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)nc1
,,,,,c1ccc(-c2ccc([SiH]3c4ccccc4-c4ccccc43)s2)nc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1ccc(-c2cnc3c(ccc4cccnc43)c2)s1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1ccon1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1ccno1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1cnoc1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1ncco1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1cocn1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1cnco1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1cncs1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1nccs1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1cscn1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1ccc2c(ccc3ccccc32)c1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1cc2cnccc2[nH]1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1ccc(-c2nc3ccccc3o2)cc1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1ccc2ocnc2c1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1nc2ccccc2o1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1ccc2scnc2c1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1nc2ccccc2s1
,,,,,Cn1cnc2cc(C#C[SiH]3c4ccccc4-c4ccccc43)ccc21
,,,,,Cn1c(C#C[SiH]2c3ccccc3-c3ccccc32)nc2ccccc21
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1ccc2c(n1)sc1ccccc12
,,,,,N#Cc1ccc2c(c1)sc1cc(C#C[SiH]3c4ccccc4-c4ccccc43)ccc12
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1ccc2c(n1)[SiH2]c1ccccc1-2
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1ccc2c(n1)oc1ccccc12
,,,,,N#Cc1cc(C#C[SiH]2c3ccccc3-c3ccccc32)cc(C#N)c1C#N
,,,,,O=C(c1ccc(C#C[SiH]2c3ccccc3-c3ccccc32)cc1)C(F)(F)F
,,,,,O=Cc1ccc(C#C[SiH]2c3ccccc3-c3ccccc32)cc1
,,,,,CC(=O)c1ccc(C#C[SiH]2c3ccccc3-c3ccccc32)cc1
,,,,,CS(=O)(=O)c1ccc(C#C[SiH]2c3ccccc3-c3ccccc32)cc1
,,,,,O=Cc1ccc(C=O)c(C#C[SiH]2c3ccccc3-c3ccccc32)c1
,,,,,N#Cc1cc(C#N)c(C#C[SiH]2c3ccccc3-c3ccccc32)c(C#N)c1
,,,,,O=C1C(=O)c2ccc(C#C[SiH]3c4ccccc4-c4ccccc43)c3cccc1c23
,,,,,Fc1c(F)c(F)c(C#C[SiH]2c3ccccc3-c3ccccc32)c(F)c1F
,,,,,O=C1NC(=O)c2cc(C#C[SiH]3c4ccccc4-c4ccccc43)ccc21
,,,,,O=C1C=CC(=O)c2cc(C#C[SiH]3c4ccccc4-c4ccccc43)ccc21
,,,,,O=C1C=C(C#C[SiH]2c3ccccc3-c3ccccc32)C(=O)c2ccccc21
,,,,,O=C1C=CC(=O)C(C#C[SiH]2c3ccccc3-c3ccccc32)=C1
,,,,,O=C1C=C(C#C[SiH]2c3ccccc3-c3ccccc32)C(=O)N1
,,,,,O=C1C=CC(=O)N1C#C[SiH]1c2ccccc2-c2ccccc21
,,,,,N#CC(C#N)=C1/C(=C/c2ccc(C#C[SiH]3c4ccccc4-c4ccccc43)cc2)C(=O)c2ccccc21
,,,,,O=c1c(C#C[SiH]2c3ccccc3-c3ccccc32)c[nH]c2ccccc12
,,,,,Cc1cc(C)c(B(C#C[SiH]2c3ccccc3-c3ccccc32)c2c(C)cc(C)cc2C)c(C)c1
,,,,,N#CC(C#N)=C1c2ccccc2C(=O)c2cc(C#C[SiH]3c4ccccc4-c4ccccc43)ccc21
,,,,,N#CC(C#N)=Cc1ccc(C#C[SiH]2c3ccccc3-c3ccccc32)s1
,,,,,N#CC(C#N)=C1/C(=C/c2ccc(C#C[SiH]3c4ccccc4-c4ccccc43)s2)C(=O)c2ccccc21
,,,,,N#Cc1cc2nc3c(nc2cc1C#N)-c1ccc(C#C[SiH]2c4ccccc4-c4ccccc42)c2cccc-3c12
,,,,,N#Cc1cnc(C#C[SiH]2c3ccccc3-c3ccccc32)nc1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1ccccn1
,,,,,C(#C[SiH]1c2ccccc2-c2ccccc21)c1cnc2c(ccc3cccnc32)c1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1ccon1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1ccno1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1cnoc1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1ncco1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1cocn1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1cnco1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1cncs1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1nccs1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1cscn1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1ccc2c(ccc3ccccc32)c1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1cc2cnccc2[nH]1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1ccc(-c2nc3ccccc3o2)cc1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1ccc2ocnc2c1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1nc2ccccc2o1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1ccc2scnc2c1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1nc2ccccc2s1
,,,,,Cn1cnc2cc(C=C[SiH]3c4ccccc4-c4ccccc43)ccc21
,,,,,Cn1c(C=C[SiH]2c3ccccc3-c3ccccc32)nc2ccccc21
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1ccc2c(n1)sc1ccccc12
,,,,,N#Cc1ccc2c(c1)sc1cc(C=C[SiH]3c4ccccc4-c4ccccc43)ccc12
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1ccc2c(n1)[SiH2]c1ccccc1-2
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1ccc2c(n1)oc1ccccc12
,,,,,N#Cc1cc(C=C[SiH]2c3ccccc3-c3ccccc32)cc(C#N)c1C#N
,,,,,O=C(c1ccc(C=C[SiH]2c3ccccc3-c3ccccc32)cc1)C(F)(F)F
,,,,,O=Cc1ccc(C=C[SiH]2c3ccccc3-c3ccccc32)cc1
,,,,,CC(=O)c1ccc(C=C[SiH]2c3ccccc3-c3ccccc32)cc1
,,,,,CS(=O)(=O)c1ccc(C=C[SiH]2c3ccccc3-c3ccccc32)cc1
,,,,,O=Cc1ccc(C=O)c(C=C[SiH]2c3ccccc3-c3ccccc32)c1
,,,,,N#Cc1cc(C#N)c(C=C[SiH]2c3ccccc3-c3ccccc32)c(C#N)c1
,,,,,O=C1C(=O)c2ccc(C=C[SiH]3c4ccccc4-c4ccccc43)c3cccc1c23
,,,,,Fc1c(F)c(F)c(C=C[SiH]2c3ccccc3-c3ccccc32)c(F)c1F
,,,,,O=C1NC(=O)c2cc(C=C[SiH]3c4ccccc4-c4ccccc43)ccc21
,,,,,O=C1C=CC(=O)c2cc(C=C[SiH]3c4ccccc4-c4ccccc43)ccc21
,,,,,O=C1C=C(C=C[SiH]2c3ccccc3-c3ccccc32)C(=O)c2ccccc21
,,,,,O=C1C=CC(=O)C(C=C[SiH]2c3ccccc3-c3ccccc32)=C1
,,,,,O=C1C=C(C=C[SiH]2c3ccccc3-c3ccccc32)C(=O)N1
,,,,,O=C1C=CC(=O)N1C=C[SiH]1c2ccccc2-c2ccccc21
,,,,,N#CC(C#N)=C1/C(=C/c2ccc(C=C[SiH]3c4ccccc4-c4ccccc43)cc2)C(=O)c2ccccc21
,,,,,O=c1c(C=C[SiH]2c3ccccc3-c3ccccc32)c[nH]c2ccccc12
,,,,,Cc1cc(C)c(B(C=C[SiH]2c3ccccc3-c3ccccc32)c2c(C)cc(C)cc2C)c(C)c1
,,,,,N#CC(C#N)=C1c2ccccc2C(=O)c2cc(C=C[SiH]3c4ccccc4-c4ccccc43)ccc21
,,,,,N#CC(C#N)=Cc1ccc(C=C[SiH]2c3ccccc3-c3ccccc32)s1
,,,,,N#CC(C#N)=C1/C(=C/c2ccc(C=C[SiH]3c4ccccc4-c4ccccc43)s2)C(=O)c2ccccc21
,,,,,N#Cc1cc2nc3c(nc2cc1C#N)-c1ccc(C=C[SiH]2c4ccccc4-c4ccccc42)c2cccc-3c12
,,,,,N#Cc1cnc(C=C[SiH]2c3ccccc3-c3ccccc32)nc1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1ccccn1
,,,,,C(=C[SiH]1c2ccccc2-c2ccccc21)c1cnc2c(ccc3cccnc32)c1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1ccon1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1ccno1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1cnoc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1ncco1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1cocn1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1cnco1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1cncs1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1nccs1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1cscn1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1ccc2c(ccc3ccccc32)c1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1cc2cnccc2[nH]1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1ccc(-c2nc3ccccc3o2)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1ccc2ocnc2c1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1nc2ccccc2o1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1ccc2scnc2c1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1nc2ccccc2s1
,,,,,Cn1cnc2cc(O[SiH]3c4ccccc4-c4ccccc43)ccc21
,,,,,Cn1c(O[SiH]2c3ccccc3-c3ccccc32)nc2ccccc21
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1ccc2c(n1)sc1ccccc12
,,,,,N#Cc1ccc2c(c1)sc1cc(O[SiH]3c4ccccc4-c4ccccc43)ccc12
,,,,,c1ccc2c(c1)[SiH2]c1nc(O[SiH]3c4ccccc4-c4ccccc43)ccc1-2
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2Oc1ccc2c(n1)oc1ccccc12
,,,,,N#Cc1cc(O[SiH]2c3ccccc3-c3ccccc32)cc(C#N)c1C#N
,,,,,O=C(c1ccc(O[SiH]2c3ccccc3-c3ccccc32)cc1)C(F)(F)F
,,,,,O=Cc1ccc(O[SiH]2c3ccccc3-c3ccccc32)cc1
,,,,,CC(=O)c1ccc(O[SiH]2c3ccccc3-c3ccccc32)cc1
,,,,,CS(=O)(=O)c1ccc(O[SiH]2c3ccccc3-c3ccccc32)cc1
,,,,,O=Cc1ccc(C=O)c(O[SiH]2c3ccccc3-c3ccccc32)c1
,,,,,N#Cc1cc(C#N)c(O[SiH]2c3ccccc3-c3ccccc32)c(C#N)c1
,,,,,O=C1C(=O)c2ccc(O[SiH]3c4ccccc4-c4ccccc43)c3cccc1c23
,,,,,Fc1c(F)c(F)c(O[SiH]2c3ccccc3-c3ccccc32)c(F)c1F
,,,,,O=C1NC(=O)c2cc(O[SiH]3c4ccccc4-c4ccccc43)ccc21
,,,,,O=C1C=CC(=O)c2cc(O[SiH]3c4ccccc4-c4ccccc43)ccc21
,,,,,O=C1C=C(O[SiH]2c3ccccc3-c3ccccc32)C(=O)c2ccccc21
,,,,,O=C1C=CC(=O)C(O[SiH]2c3ccccc3-c3ccccc32)=C1
,,,,,O=C1C=C(O[SiH]2c3ccccc3-c3ccccc32)C(=O)N1
,,,,,O=C1C=CC(=O)N1O[SiH]1c2ccccc2-c2ccccc21
